Connected to COM3

ClearSy Safety Plateform - Startup
Version 0.7 
Replicas initialisation
PIC 0 - Card 0
(55:55)
nb_global_inputs 11, nb_local_inputs 3, nb_external_inputs 8 
nb_external_inputs 8, nb_external_outputs 8 
n_cycle 99714 | nb_rw_cycle_counter 33237 | nb_inter_pic_trame_counter 99713
Cycle 2 time: 253
Cycle 0 time: 16
RW cycle time: 859
Cycle 1 time: 581
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 845
Cycle 1 time: 596
Cycle 2 time: 237
Cycle 0 time: 19
RW cycle time: 852
Cycle 1 time: 590
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 855
Cycle 1 time: 562
Cycle 2 time: 238
Cycle 0 time: 18
RW cycle time: 818
Cycle 1 time: 557
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 821
Cycle 1 time: 571
Cycle 2 time: 239
Cycle 0 time: 17
RW cycle time: 827
Cycle 1 time: 647
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 908
Cycle 1 time: 595
Cycle 2 time: 250
Cycle 0 time: 19
RW cycle time: 864
Cycle 1 time: 628
Cycle 2 time: 241
Cycle 0 time: 18
RW cycle time: 887
Cycle 1 time: 597
Cycle 2 time: 244
Cycle 0 time: 22
RW cycle time: 863
Cycle 1 time: 541
Cycle 2 time: 298
Cycle 0 time: 19
RW cycle time: 858
Cycle 1 time: 532
Cycle 2 time: 244
Cycle 0 time: 20
RW cycle time: 796
Cycle 1 time: 587
Cycle 2 time: 245
Cycle 0 time: 18
RW cycle time: 850
Cycle 1 time: 604
Cycle 2 time: 236
Cycle 0 time: 20
RW cycle time: 860
Cycle 1 time: 608
Cycle 2 time: 246
Cycle 0 time: 22
RW cycle time: 876
Cycle 1 time: 577
Cycle 2 time: 249
Cycle 0 time: 19
RW cycle time: 845
Cycle 1 time: 588
Cycle 2 time: 251
Cycle 0 time: 21
RW cycle time: 860
Cycle 1 time: 495
Cycle 2 time: 252
Cycle 0 time: 18
RW cycle time: 765
Cycle 1 time: 621
Cycle 2 time: 250
Cycle 0 time: 24
RW cycle time: 895
Cycle 1 time: 481
Cycle 2 time: 241
Cycle 0 time: 19
RW cycle time: 741
Cycle 1 time: 602
Cycle 2 time: 261
Cycle 0 time: 20
RW cycle time: 883
Cycle 1 time: 527
Cycle 2 time: 252
Cycle 0 time: 20
RW cycle time: 799
Cycle 1 time: 588
Cycle 2 time: 250
Cycle 0 time: 19
RW cycle time: 857
clock 3246271 ms | mcu 0 | user time 614 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 99785 | nb_rw_cycle_counter 33261 | nb_inter_pic_trame_counter 99784
Cycle 1 time: 621
Cycle 2 time: 240
Cycle 0 time: 19
RW cycle time: 880
Cycle 1 time: 576
Cycle 2 time: 242
Cycle 0 time: 18
RW cycle time: 836
Cycle 1 time: 655
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 922
Cycle 1 time: 560
Cycle 2 time: 247
Cycle 0 time: 21
RW cycle time: 828
Cycle 1 time: 581
Cycle 2 time: 245
Cycle 0 time: 21
RW cycle time: 847
Cycle 1 time: 599
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 860
Cycle 1 time: 484
Cycle 2 time: 246
Cycle 0 time: 19
RW cycle time: 749
Cycle 1 time: 471
Cycle 2 time: 251
Cycle 0 time: 18
RW cycle time: 740
Cycle 1 time: 534
Cycle 2 time: 242
Cycle 0 time: 16
RW cycle time: 792
Cycle 1 time: 592
Cycle 2 time: 246
Cycle 0 time: 19
RW cycle time: 857
Cycle 1 time: 577
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 838
Cycle 1 time: 584
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 849
Cycle 1 time: 506
Cycle 2 time: 245
Cycle 0 time: 21
RW cycle time: 772
Cycle 1 time: 574
Cycle 2 time: 246
Cycle 0 time: 19
RW cycle time: 839
Cycle 1 time: 584
Cycle 2 time: 247
Cycle 0 time: 22
RW cycle time: 853
Cycle 1 time: 556
Cycle 2 time: 248
Cycle 0 time: 21
RW cycle time: 825
Cycle 1 time: 600
Cycle 2 time: 255
Cycle 0 time: 23
RW cycle time: 878
Cycle 1 time: 580
Cycle 2 time: 250
Cycle 0 time: 22
RW cycle time: 852
Cycle 1 time: 483
Cycle 2 time: 243
Cycle 0 time: 21
RW cycle time: 747
Cycle 1 time: 560
Cycle 2 time: 248
Cycle 0 time: 18
RW cycle time: 826
Cycle 1 time: 587
Cycle 2 time: 251
Cycle 0 time: 21
RW cycle time: 859
Cycle 1 time: 557
Cycle 2 time: 247
Cycle 0 time: 20
RW cycle time: 824
Cycle 1 time: 611
Cycle 2 time: 247
Cycle 0 time: 19
RW cycle time: 877
Cycle 1 time: 637
Cycle 2 time: 251
Cycle 0 time: 23
RW cycle time: 911
Cycle 1 time: 504
clock 3248291 ms | mcu 0 | user time 250 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 99858 | nb_rw_cycle_counter 33285 | nb_inter_pic_trame_counter 99857
Cycle 2 time: 256
Cycle 0 time: 17
RW cycle time: 777
Cycle 1 time: 555
Cycle 2 time: 245
Cycle 0 time: 18
RW cycle time: 818
Cycle 1 time: 607
Cycle 2 time: 254
Cycle 0 time: 20
RW cycle time: 881
Cycle 1 time: 577
Cycle 2 time: 260
Cycle 0 time: 21
RW cycle time: 858
Cycle 1 time: 551
Cycle 2 time: 249
Cycle 0 time: 20
RW cycle time: 820
Cycle 1 time: 619
Cycle 2 time: 251
Cycle 0 time: 20
RW cycle time: 890
Cycle 1 time: 574
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 836
Cycle 1 time: 607
Cycle 2 time: 254
Cycle 0 time: 19
RW cycle time: 880
Cycle 1 time: 534
Cycle 2 time: 243
Cycle 0 time: 20
RW cycle time: 797
Cycle 1 time: 589
Cycle 2 time: 256
Cycle 0 time: 19
RW cycle time: 864
Cycle 1 time: 653
Cycle 2 time: 250
Cycle 0 time: 21
RW cycle time: 924
Cycle 1 time: 580
Cycle 2 time: 249
Cycle 0 time: 19
RW cycle time: 848
Cycle 1 time: 550
Cycle 2 time: 275
Cycle 0 time: 21
RW cycle time: 846
Cycle 1 time: 621
Cycle 2 time: 294
Cycle 0 time: 23
RW cycle time: 938
Cycle 1 time: 418
Cycle 2 time: 250
Cycle 0 time: 19
RW cycle time: 687
Cycle 1 time: 677
Cycle 2 time: 258
Cycle 0 time: 20
RW cycle time: 955
Cycle 1 time: 586
Cycle 2 time: 254
Cycle 0 time: 22
RW cycle time: 862
Cycle 1 time: 570
Cycle 2 time: 257
Cycle 0 time: 24
RW cycle time: 851
Cycle 1 time: 589
Cycle 2 time: 244
Cycle 0 time: 23
RW cycle time: 856
Cycle 1 time: 584
Cycle 2 time: 249
Cycle 0 time: 18
RW cycle time: 851
Cycle 1 time: 516
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 783
Cycle 1 time: 574
Cycle 2 time: 246
Cycle 0 time: 19
RW cycle time: 839
Cycle 1 time: 598
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 865
Cycle 1 time: 605
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 869
clock 3250314 ms | mcu 0 | user time 592 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 99929 | nb_rw_cycle_counter 33309 | nb_inter_pic_trame_counter 99928
Cycle 1 time: 599
Cycle 2 time: 242
Cycle 0 time: 18
RW cycle time: 859
Cycle 1 time: 577
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 838
Cycle 1 time: 583
Cycle 2 time: 241
Cycle 0 time: 20
RW cycle time: 844
Cycle 1 time: 573
Cycle 2 time: 246
Cycle 0 time: 20
RW cycle time: 839
Cycle 1 time: 557
Cycle 2 time: 241
Cycle 0 time: 19
RW cycle time: 817
Cycle 1 time: 589
Cycle 2 time: 242
Cycle 0 time: 17
RW cycle time: 848
Cycle 1 time: 589
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 850
Cycle 1 time: 637
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 901
Cycle 1 time: 531
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 798
Cycle 1 time: 623
Cycle 2 time: 243
Cycle 0 time: 16
RW cycle time: 882
Cycle 1 time: 573
Cycle 2 time: 249
Cycle 0 time: 18
RW cycle time: 840
Cycle 1 time: 606
Cycle 2 time: 241
Cycle 0 time: 18
RW cycle time: 865
Cycle 1 time: 568
Cycle 2 time: 247
Cycle 0 time: 19
RW cycle time: 834
Cycle 1 time: 586
Cycle 2 time: 246
Cycle 0 time: 19
RW cycle time: 851
Cycle 1 time: 591
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 855
Cycle 1 time: 494
Cycle 2 time: 245
Cycle 0 time: 20
RW cycle time: 759
Cycle 1 time: 577
Cycle 2 time: 240
Cycle 0 time: 16
RW cycle time: 833
Cycle 1 time: 608
Cycle 2 time: 248
Cycle 0 time: 22
RW cycle time: 878
Cycle 1 time: 659
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 920
Cycle 1 time: 600
Cycle 2 time: 246
Cycle 0 time: 20
RW cycle time: 866
Cycle 1 time: 600
Cycle 2 time: 242
Cycle 0 time: 19
RW cycle time: 861
Cycle 1 time: 596
Cycle 2 time: 248
Cycle 0 time: 17
RW cycle time: 861
Cycle 1 time: 469
Cycle 2 time: 253
Cycle 0 time: 18
RW cycle time: 740
Cycle 1 time: 505
Cycle 2 time: 249
Cycle 0 time: 17
RW cycle time: 771
clock 3252337 ms | mcu 0 | user time 616 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 100001 | nb_rw_cycle_counter 33333 | nb_inter_pic_trame_counter 100000
Cycle 1 time: 622
Cycle 2 time: 253
Cycle 0 time: 20
RW cycle time: 895
Cycle 1 time: 570
Cycle 2 time: 240
Cycle 0 time: 17
RW cycle time: 827
Cycle 1 time: 361
Cycle 2 time: 241
Cycle 0 time: 21
RW cycle time: 623
Cycle 1 time: 548
Cycle 2 time: 251
Cycle 0 time: 21
RW cycle time: 820
Cycle 1 time: 566
Cycle 2 time: 245
Cycle 0 time: 22
RW cycle time: 833
Cycle 1 time: 588
Cycle 2 time: 243
Cycle 0 time: 18
RW cycle time: 849
Cycle 1 time: 603
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 868
Cycle 1 time: 585
Cycle 2 time: 247
Cycle 0 time: 21
RW cycle time: 853
Cycle 1 time: 597
Cycle 2 time: 248
Cycle 0 time: 24
RW cycle time: 869
Cycle 1 time: 577
Cycle 2 time: 251
Cycle 0 time: 23
RW cycle time: 851
Cycle 1 time: 545
Cycle 2 time: 250
Cycle 0 time: 20
RW cycle time: 815
Cycle 1 time: 628
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 892
Cycle 1 time: 588
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 852
Cycle 1 time: 566
Cycle 2 time: 238
Cycle 0 time: 23
RW cycle time: 827
Cycle 1 time: 601
Cycle 2 time: 246
Cycle 0 time: 19
RW cycle time: 866
Cycle 1 time: 581
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 846
Cycle 1 time: 502
Cycle 2 time: 247
Cycle 0 time: 19
RW cycle time: 768
Cycle 1 time: 576
Cycle 2 time: 254
Cycle 0 time: 18
RW cycle time: 848
Cycle 1 time: 656
Cycle 2 time: 248
Cycle 0 time: 18
RW cycle time: 922
Cycle 1 time: 582
Cycle 2 time: 246
Cycle 0 time: 20
RW cycle time: 848
Cycle 1 time: 580
Cycle 2 time: 254
Cycle 0 time: 21
RW cycle time: 855
Cycle 1 time: 587
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 852
Cycle 1 time: 594
Cycle 2 time: 247
Cycle 0 time: 23
RW cycle time: 864
Cycle 1 time: 599
Cycle 2 time: 248
Cycle 0 time: 23
RW cycle time: 870
clock 3254354 ms | mcu 0 | user time 573 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 100073 | nb_rw_cycle_counter 33357 | nb_inter_pic_trame_counter 100072
Cycle 1 time: 579
Cycle 2 time: 257
Cycle 0 time: 22
RW cycle time: 858
Cycle 1 time: 603
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 864
Cycle 1 time: 592
Cycle 2 time: 259
Cycle 0 time: 21
RW cycle time: 872
Cycle 1 time: 583
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 850
Cycle 1 time: 580
Cycle 2 time: 246
Cycle 0 time: 18
RW cycle time: 844
Cycle 1 time: 513
Cycle 2 time: 249
Cycle 0 time: 22
RW cycle time: 784
Cycle 1 time: 552
Cycle 2 time: 250
Cycle 0 time: 22
RW cycle time: 824
Cycle 1 time: 535
Cycle 2 time: 281
Cycle 0 time: 22
RW cycle time: 838
Cycle 1 time: 535
Cycle 2 time: 247
Cycle 0 time: 21
RW cycle time: 803
Cycle 1 time: 670
Cycle 2 time: 246
Cycle 0 time: 21
RW cycle time: 937
Cycle 1 time: 580
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 847
Cycle 1 time: 591
Cycle 2 time: 252
Cycle 0 time: 20
RW cycle time: 863
Cycle 1 time: 539
Cycle 2 time: 289
Cycle 0 time: 19
RW cycle time: 847
Cycle 1 time: 483
Cycle 2 time: 244
Cycle 0 time: 20
RW cycle time: 747
Cycle 1 time: 578
Cycle 2 time: 249
Cycle 0 time: 20
RW cycle time: 847
Cycle 1 time: 580
Cycle 2 time: 252
Cycle 0 time: 23
RW cycle time: 855
Cycle 1 time: 638
Cycle 2 time: 261
Cycle 0 time: 19
RW cycle time: 918
Cycle 1 time: 540
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 807
Cycle 1 time: 481
Cycle 2 time: 244
Cycle 0 time: 22
RW cycle time: 747
Cycle 1 time: 562
Cycle 2 time: 246
Cycle 0 time: 21
RW cycle time: 829
Cycle 1 time: 579
Cycle 2 time: 248
Cycle 0 time: 18
RW cycle time: 845
Cycle 1 time: 643
Cycle 2 time: 256
Cycle 0 time: 20
RW cycle time: 919
Cycle 1 time: 589
Cycle 2 time: 251
Cycle 0 time: 20
RW cycle time: 860
Cycle 1 time: 639
Cycle 2 time: 253
Cycle 0 time: 22
RW cycle time: 914
clock 3256373 ms | mcu 0 | user time 439 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 100145 | nb_rw_cycle_counter 33381 | nb_inter_pic_trame_counter 100144
Cycle 1 time: 445
Cycle 2 time: 243
Cycle 0 time: 21
RW cycle time: 709
Cycle 1 time: 507
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 774
Cycle 1 time: 571
Cycle 2 time: 250
Cycle 0 time: 25
RW cycle time: 846
Cycle 1 time: 575
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 842
Cycle 1 time: 582
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 847
Cycle 1 time: 639
Cycle 2 time: 249
Cycle 0 time: 22
RW cycle time: 910
Cycle 1 time: 705
Cycle 2 time: 354
Cycle 0 time: 24
RW cycle time: 1083
Cycle 1 time: 593
Cycle 2 time: 276
Cycle 0 time: 21
RW cycle time: 890
Cycle 1 time: 505
Cycle 2 time: 292
Cycle 0 time: 22
RW cycle time: 819
Cycle 1 time: 571
Cycle 2 time: 252
Cycle 0 time: 23
RW cycle time: 846
Cycle 1 time: 585
Cycle 2 time: 250
Cycle 0 time: 23
RW cycle time: 858
Cycle 1 time: 622
Cycle 2 time: 252
Cycle 0 time: 20
RW cycle time: 894
Cycle 1 time: 571
Cycle 2 time: 245
Cycle 0 time: 20
RW cycle time: 836
Cycle 1 time: 579
Cycle 2 time: 252
Cycle 0 time: 21
RW cycle time: 852
Cycle 1 time: 617
Cycle 2 time: 248
Cycle 0 time: 28
RW cycle time: 893
Cycle 1 time: 602
Cycle 2 time: 249
Cycle 0 time: 19
RW cycle time: 870
Cycle 1 time: 577
Cycle 2 time: 243
Cycle 0 time: 20
RW cycle time: 840
Cycle 1 time: 612
Cycle 2 time: 259
Cycle 0 time: 25
RW cycle time: 896
Cycle 1 time: 556
Cycle 2 time: 250
Cycle 0 time: 24
RW cycle time: 830
Cycle 1 time: 590
Cycle 2 time: 254
Cycle 0 time: 26
RW cycle time: 870
Cycle 1 time: 644
Cycle 2 time: 244
Cycle 0 time: 19
RW cycle time: 907
Cycle 1 time: 606
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 870
Cycle 1 time: 583
Cycle 2 time: 247
Cycle 0 time: 19
RW cycle time: 849
Cycle 1 time: 573
clock 3258394 ms | mcu 0 | user time 243 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 100215 | nb_rw_cycle_counter 33404 | nb_inter_pic_trame_counter 100214
Cycle 2 time: 249
Cycle 0 time: 15
RW cycle time: 837
Cycle 1 time: 561
Cycle 2 time: 242
Cycle 0 time: 18
RW cycle time: 821
Cycle 1 time: 580
Cycle 2 time: 251
Cycle 0 time: 23
RW cycle time: 854
Cycle 1 time: 566
Cycle 2 time: 249
Cycle 0 time: 19
RW cycle time: 834
Cycle 1 time: 575
Cycle 2 time: 249
Cycle 0 time: 21
RW cycle time: 845
Cycle 1 time: 488
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 755
Cycle 1 time: 511
Cycle 2 time: 250
Cycle 0 time: 22
RW cycle time: 783
Cycle 1 time: 441
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 708
Cycle 1 time: 591
Cycle 2 time: 249
Cycle 0 time: 26
RW cycle time: 866
Cycle 1 time: 664
Cycle 2 time: 242
Cycle 0 time: 21
RW cycle time: 927
Cycle 1 time: 494
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 758
Cycle 1 time: 518
Cycle 2 time: 243
Cycle 0 time: 20
RW cycle time: 781
Cycle 1 time: 593
Cycle 2 time: 248
Cycle 0 time: 21
RW cycle time: 862
Cycle 1 time: 585
Cycle 2 time: 244
Cycle 0 time: 24
RW cycle time: 853
Cycle 1 time: 565
Cycle 2 time: 248
Cycle 0 time: 18
RW cycle time: 831
Cycle 1 time: 586
Cycle 2 time: 252
Cycle 0 time: 21
RW cycle time: 859
Cycle 1 time: 503
Cycle 2 time: 264
Cycle 0 time: 22
RW cycle time: 789
Cycle 1 time: 600
Cycle 2 time: 251
Cycle 0 time: 19
RW cycle time: 870
Cycle 1 time: 571
Cycle 2 time: 252
Cycle 0 time: 21
RW cycle time: 844
Cycle 1 time: 551
Cycle 2 time: 252
Cycle 0 time: 17
RW cycle time: 820
Cycle 1 time: 697
Cycle 2 time: 250
Cycle 0 time: 21
RW cycle time: 968
Cycle 1 time: 597
Cycle 2 time: 251
Cycle 0 time: 19
RW cycle time: 867
Cycle 1 time: 564
Cycle 2 time: 245
Cycle 0 time: 21
RW cycle time: 830
Cycle 1 time: 577
Cycle 2 time: 237
Cycle 0 time: 18
RW cycle time: 832
Cycle 1 time: 470
Cycle 2 time: 246
Cycle 0 time: 20
RW cycle time: 736
clock 3260442 ms | mcu 0 | user time 572 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 100289 | nb_rw_cycle_counter 33429 | nb_inter_pic_trame_counter 100288
Cycle 1 time: 578
Cycle 2 time: 248
Cycle 0 time: 20
RW cycle time: 846
Cycle 1 time: 585
Cycle 2 time: 245
Cycle 0 time: 21
RW cycle time: 851
Cycle 1 time: 590
Cycle 2 time: 250
Cycle 0 time: 24
RW cycle time: 864
Cycle 1 time: 557
Cycle 2 time: 253
Cycle 0 time: 21
RW cycle time: 831
Cycle 1 time: 501
Cycle 2 time: 254
Cycle 0 time: 19
RW cycle time: 774
Cycle 1 time: 565
Cycle 2 time: 251
Cycle 0 time: 20
RW cycle time: 836
Cycle 1 time: 546
Cycle 2 time: 251
Cycle 0 time: 23
RW cycle time: 820
Cycle 1 time: 578
Cycle 2 time: 255
Cycle 0 time: 24
RW cycle time: 857
Cycle 1 time: 569
Cycle 2 time: 253
Cycle 0 time: 24
RW cycle time: 846
Cycle 1 time: 494
Cycle 2 time: 250
Cycle 0 time: 26
RW cycle time: 770
Cycle 1 time: 527
Cycle 2 time: 244
Cycle 0 time: 18
RW cycle time: 789
Cycle 1 time: 583
Cycle 2 time: 249
Cycle 0 time: 24
RW cycle time: 856
Cycle 1 time: 633
Cycle 2 time: 241
Cycle 0 time: 21
RW cycle time: 895
Cycle 1 time: 585
Cycle 2 time: 266
Cycle 0 time: 22
RW cycle time: 873
Cycle 1 time: 568
Cycle 2 time: 249
Cycle 0 time: 22
RW cycle time: 839
Cycle 1 time: 570
Cycle 2 time: 245
Cycle 0 time: 20
RW cycle time: 835
Cycle 1 time: 574
Cycle 2 time: 243
Cycle 0 time: 24
RW cycle time: 841
Cycle 1 time: 450
Cycle 2 time: 253
Cycle 0 time: 24
RW cycle time: 727
Cycle 1 time: 540
Cycle 2 time: 248
Cycle 0 time: 21
RW cycle time: 809
Cycle 1 time: 592
Cycle 2 time: 246
Cycle 0 time: 21
RW cycle time: 859
Cycle 1 time: 594
Cycle 2 time: 243
Cycle 0 time: 19
RW cycle time: 856
Cycle 1 time: 546
Cycle 2 time: 249
Cycle 0 time: 21
RW cycle time: 816
Cycle 1 time: 497
Cycle 2 time: 246
Cycle 0 time: 21
RW cycle time: 764
Cycle 1 time: 593
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 857
clock 3262453 ms | mcu 0 | user time 768 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 100361 | nb_rw_cycle_counter 33453 | nb_inter_pic_trame_counter 100360
Cycle 1 time: 774
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 1038
Cycle 1 time: 835
Cycle 2 time: 247
Cycle 0 time: 22
RW cycle time: 1104
Cycle 1 time: 606
Cycle 2 time: 248
Cycle 0 time: 18
RW cycle time: 872
Cycle 1 time: 606
Cycle 2 time: 235
Cycle 0 time: 19
RW cycle time: 860
Cycle 1 time: 587
Cycle 2 time: 250
Cycle 0 time: 19
RW cycle time: 856
Cycle 1 time: 571
Cycle 2 time: 245
Cycle 0 time: 21
RW cycle time: 837
Cycle 1 time: 603
Cycle 2 time: 246
Cycle 0 time: 24
RW cycle time: 873
Cycle 1 time: 430
Cycle 2 time: 241
Cycle 0 time: 17
RW cycle time: 688
Cycle 1 time: 592
Cycle 2 time: 241
Cycle 0 time: 19
RW cycle time: 852
Cycle 1 time: 589
Cycle 2 time: 249
Cycle 0 time: 21
RW cycle time: 859
Cycle 1 time: 593
Cycle 2 time: 245
Cycle 0 time: 19
RW cycle time: 857
Cycle 1 time: 594
Cycle 2 time: 249
Cycle 0 time: 20
RW cycle time: 863
Cycle 1 time: 549
Cycle 2 time: 248
Cycle 0 time: 20
RW cycle time: 817
Cycle 1 time: 542
Cycle 2 time: 281
Cycle 0 time: 20
RW cycle time: 843
Cycle 1 time: 547
Cycle 2 time: 250
Cycle 0 time: 18
RW cycle time: 815
Cycle 1 time: 585
Cycle 2 time: 246
Cycle 0 time: 20
RW cycle time: 851
Cycle 1 time: 565
Cycle 2 time: 244
Cycle 0 time: 20
RW cycle time: 829
Cycle 1 time: 587
Cycle 2 time: 251
Cycle 0 time: 20
RW cycle time: 858
Cycle 1 time: 523
Cycle 2 time: 247
Cycle 0 time: 20
RW cycle time: 790
Cycle 1 time: 579
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 844
Cycle 1 time: 560
Cycle 2 time: 246
Cycle 0 time: 24
RW cycle time: 830
Cycle 1 time: 567
Cycle 2 time: 245
Cycle 0 time: 22
RW cycle time: 834
Cycle 1 time: 593
Cycle 2 time: 246
Cycle 0 time: 24
RW cycle time: 863
Cycle 1 time: 585
Cycle 2 time: 248
Cycle 0 time: 19
RW cycle time: 852
clock 3264497 ms | mcu 0 | user time 623 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 100433 | nb_rw_cycle_counter 33477 | nb_inter_pic_trame_counter 100432
Cycle 1 time: 629
Cycle 2 time: 244
Cycle 0 time: 27
RW cycle time: 900
Cycle 1 time: 404
Cycle 2 time: 243
Cycle 0 time: 20
RW cycle time: 667
Cycle 1 time: 628
Cycle 2 time: 247
Cycle 0 time: 22
RW cycle time: 897
Cycle 1 time: 574
Cycle 2 time: 249
Cycle 0 time: 20
RW cycle time: 843
Cycle 1 time: 572
Cycle 2 time: 248
Cycle 0 time: 20
RW cycle time: 840
Cycle 1 time: 255
Cycle 2 time: 245
Cycle 0 time: 21
RW cycle time: 521
Cycle 1 time: 523
Cycle 2 time: 245
Cycle 0 time: 23
RW cycle time: 791
Cycle 1 time: 596
Cycle 2 time: 249
Cycle 0 time: 27
RW cycle time: 872
Cycle 1 time: 574
Cycle 2 time: 247
Cycle 0 time: 18
RW cycle time: 839
Cycle 1 time: 571
Cycle 2 time: 250
Cycle 0 time: 20
RW cycle time: 841
Cycle 1 time: 575
Cycle 2 time: 246
Cycle 0 time: 19
RW cycle time: 840
Cycle 1 time: 567
Cycle 2 time: 253
Cycle 0 time: 21
RW cycle time: 841
Cycle 1 time: 500
Cycle 2 time: 247
Cycle 0 time: 21
RW cycle time: 768
Cycle 1 time: 597
Cycle 2 time: 244
Cycle 0 time: 21
RW cycle time: 862
Cycle 1 time: 585
Cycle 2 time: 254
Cycle 0 time: 23
RW cycle time: 862
Cycle 1 time: 637
Cycle 2 time: 246
Cycle 0 time: 19
RW cycle time: 902
Cycle 1 time: 576
Cycle 2 time: 245
Cycle 0 time: 23
RW cycle time: 844
Cycle 1 time: 574
Cycle 2 time: 253
Cycle 0 time: 23
RW cycle time: 850
Cycle 1 time: 526
Cycle 2 time: 247
Cycle 0 time: 20
RW cycle time: 793
Cycle 1 time: 575
Cycle 2 time: 244
Cycle 0 time: 19
RW cycle time: 838
Cycle 1 time: 603
Cycle 2 time: 238
Cycle 0 time: 21
RW cycle time: 862
Cycle 1 time: 564
Cycle 2 time: 243
Cycle 0 time: 20
RW cycle time: 827
Cycle 1 time: 577
Cycle 2 time: 252
Cycle 0 time: 23
RW cycle time: 852
Cycle 1 time: 579
Cycle 2 time: 244
Cycle 0 time: 17
RW cycle time: 840
Cycle 1 time: 521
Cycle 2 time: 247
Cycle 0 time: 22
RW cycle time: 790
clock 3266550 ms | mcu 0 | user time 569 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 100508 | nb_rw_cycle_counter 33502 | nb_inter_pic_trame_counter 100507
Cycle 1 time: 575
Cycle 2 time: 250
Cycle 0 time: 27
RW cycle time: 852
Cycle 1 time: 568
Cycle 2 time: 258
Cycle 0 time: 19
RW cycle time: 845
Cycle 1 time: 648
Cycle 2 time: 248
Cycle 0 time: 22
RW cycle time: 918
Cycle 1 time: 597
